[DEBUG] 2014-09-05 17:26:21,477 ==> Logging Provider: org.jboss.logging.Log4jLoggerProvider
    [DEBUG] 2014-09-05 17:26:35,137 ==>  Insert 0: insert into ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA (ID_TIPO_CUENTA, ID_RESPUESTA_CARGO, ID_COBRANZA, ID_MARCA_TARJETA, ID_ESTADO, ID_LOTE, REFERENCIA, NOMBRE_CLIENTE, CUENTA, IMPORTE, EMAIL, ENTIDAD_FINANCIERA, CREADO_POR, FECHA_CREACION, SISTEMA, MODIFICADO_POR, FECHA_MODIFICACION, FECHA_RESPUESTA, FECHA_NOTIFICACION, ACUSE_SAP, ID_COBRANZADETA) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
    [DEBUG] 2014-09-05 17:26:35,618 ==>  Update 0: update ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA set ID_TIPO_CUENTA=?, ID_RESPUESTA_CARGO=?, ID_COBRANZA=?, ID_MARCA_TARJETA=?, ID_ESTADO=?, ID_LOTE=?, REFERENCIA=?, NOMBRE_CLIENTE=?, CUENTA=?, IMPORTE=?, EMAIL=?, ENTIDAD_FINANCIERA=?, CREADO_POR=?, FECHA_CREACION=?, SISTEMA=?, MODIFICADO_POR=?, FECHA_MODIFICACION=?, FECHA_RESPUESTA=?, FECHA_NOTIFICACION=?, ACUSE_SAP=? where ID_COBRANZADETA=?
    [DEBUG] 2014-09-05 17:26:35,618 ==>  Delete 0: delete from ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA where ID_COBRANZADETA=?
    [TRACE] 2014-09-05 17:26:35,628 ==> Skipping duplicate registration of path [siglas], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:35,628 ==> Skipping duplicate registration of path [descripcion], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:35,628 ==> Skipping duplicate registration of path [reintento], existing type = [org.hibernate.type.BooleanType@1bf496b], incoming type = [org.hibernate.type.BooleanType@1bf496b]
    [TRACE] 2014-09-05 17:26:35,628 ==> Skipping duplicate registration of path [creadoPor], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:35,628 ==> Skipping duplicate registration of path [fechaCreacion], existing type = [org.hibernate.type.DateType@1795327], incoming type = [org.hibernate.type.DateType@1795327]
    [TRACE] 2014-09-05 17:26:35,628 ==> Skipping duplicate registration of path [sistema], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:35,628 ==> Skipping duplicate registration of path [modificadoPor], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:35,628 ==> Skipping duplicate registration of path [fechaModificacion], existing type = [org.hibernate.type.DateType@1795327], incoming type = [org.hibernate.type.DateType@1795327]
    [TRACE] 2014-09-05 17:26:35,628 ==> Skipping duplicate registration of path [activo], existing type = [org.hibernate.type.BooleanType@1bf496b], incoming type = [org.hibernate.type.BooleanType@1bf496b]
    [TRACE] 2014-09-05 17:26:35,628 ==> Skipping duplicate registration of path [mpmCrespuestasCargoses], existing type = [org.hibernate.type.SetType(com.maxcom.mpm.model.MpmCtiposRespuestas.mpmCrespuestasCargoses)], incoming type = [org.hibernate.type.SetType(com.maxcom.mpm.model.MpmCtiposRespuestas.mpmCrespuestasCargoses)]
    [DEBUG] 2014-09-05 17:26:35,628 ==> Static SQL for entity: com.maxcom.mpm.model.MpmCtiposRespuestas
    [DEBUG] 2014-09-05 17:26:35,628 ==>  Version select: select ID_TIPO_RESPUESTA from ADMIN_MPM.MPM_CTIPOS_RESPUESTAS where ID_TIPO_RESPUESTA =?
    [DEBUG] 2014-09-05 17:26:35,628 ==>  Snapshot select: select mpmctiposr_.ID_TIPO_RESPUESTA, mpmctiposr_.SIGLAS as SIGLAS7_, mpmctiposr_.DESCRIPCION as DESCRIPC3_7_, mpmctiposr_.REINTENTO as REINTENTO7_, mpmctiposr_.CREADO_POR as CREADO5_7_, mpmctiposr_.FECHA_CREACION as FECHA6_7_, mpmctiposr_.SISTEMA as SISTEMA7_, mpmctiposr_.MODIFICADO_POR as MODIFICADO8_7_, mpmctiposr_.FECHA_MODIFICACION as FECHA9_7_, mpmctiposr_.ACTIVO as ACTIVO7_ from ADMIN_MPM.MPM_CTIPOS_RESPUESTAS mpmctiposr_ where mpmctiposr_.ID_TIPO_RESPUESTA=?
    [DEBUG] 2014-09-05 17:26:35,628 ==>  Insert 0: insert into ADMIN_MPM.MPM_CTIPOS_RESPUESTAS (SIGLAS, DESCRIPCION, REINTENTO, CREADO_POR, FECHA_CREACION, SISTEMA, MODIFICADO_POR, FECHA_MODIFICACION, ACTIVO, ID_TIPO_RESPUESTA) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
    [DEBUG] 2014-09-05 17:26:35,628 ==>  Update 0: update ADMIN_MPM.MPM_CTIPOS_RESPUESTAS set SIGLAS=?, DESCRIPCION=?, REINTENTO=?, CREADO_POR=?, FECHA_CREACION=?, SISTEMA=?, MODIFICADO_POR=?, FECHA_MODIFICACION=?, ACTIVO=? where ID_TIPO_RESPUESTA=?
    [DEBUG] 2014-09-05 17:26:35,628 ==>  Delete 0: delete from ADMIN_MPM.MPM_CTIPOS_RESPUESTAS where ID_TIPO_RESPUESTA=?
    [TRACE] 2014-09-05 17:26:35,628 ==> Skipping duplicate registration of path [mpmCtiposNotificaciones.id], existing type = [org.hibernate.type.LongType@7208e4], incoming type = [org.hibernate.type.LongType@7208e4]
    [TRACE] 2014-09-05 17:26:35,638 ==> Skipping duplicate registration of path [mpmCtiposNotificaciones.idTipoNotificacion], existing type = [org.hibernate.type.LongType@7208e4], incoming type = [org.hibernate.type.LongType@7208e4]
    [TRACE] 2014-09-05 17:26:35,638 ==> Skipping duplicate registration of path [mpmCtiposNotificaciones], existing type = [org.hibernate.type.ManyToOneType(com.maxcom.mpm.model.MpmCtiposNotificaciones)], incoming type = [org.hibernate.type.ManyToOneType(com.maxcom.mpm.model.MpmCtiposNotificaciones)]
    [TRACE] 2014-09-05 17:26:35,638 ==> Skipping duplicate registration of path [mpmCtiposNotificaciones.id], existing type = [org.hibernate.type.LongType@7208e4], incoming type = [org.hibernate.type.LongType@7208e4]
    [TRACE] 2014-09-05 17:26:35,638 ==> Skipping duplicate registration of path [mpmCtiposNotificaciones.id], existing type = [org.hibernate.type.LongType@7208e4], incoming type = [org.hibernate.type.LongType@7208e4]
    [TRACE] 2014-09-05 17:26:35,638 ==> Skipping duplicate registration of path [mpmCtiposNotificaciones.idTipoNotificacion], existing type = [org.hibernate.type.LongType@7208e4], incoming type = [org.hibernate.type.LongType@7208e4]
    [TRACE] 2014-09-05 17:26:35,638 ==> Skipping duplicate registration of path [mpmCtiposNotificaciones.idTipoNotificacion], existing type = [org.hibernate.type.LongType@7208e4], incoming type = [org.hibernate.type.LongType@7208e4]
    [TRACE] 2014-09-05 17:26:35,638 ==> Skipping duplicate registration of path [subject], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:35,638 ==> Skipping duplicate registration of path [body], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:35,638 ==> Skipping duplicate registration of path [creadoPor], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:35,638 ==> Skipping duplicate registration of path [fechaCreacion], existing type = [org.hibernate.type.DateType@1795327], incoming type = [org.hibernate.type.DateType@1795327]
    [TRACE] 2014-09-05 17:26:35,638 ==> Skipping duplicate registration of path [sistema], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:35,638 ==> Skipping duplicate registration of path [modificadoPor], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:35,638 ==> Skipping duplicate registration of path [fechaModificacion], existing type = [org.hibernate.type.DateType@1795327], incoming type = [org.hibernate.type.DateType@1795327]
    [TRACE] 2014-09-05 17:26:35,638 ==> Skipping duplicate registration of path [activo], existing type = [org.hibernate.type.BooleanType@1bf496b], incoming type = [org.hibernate.type.BooleanType@1bf496b]
    [TRACE] 2014-09-05 17:26:35,638 ==> Skipping duplicate registration of path [mpmCestadoses], existing type = [org.hibernate.type.SetType(com.maxcom.mpm.model.MpmCnotificaciones.mpmCestadoses)], incoming type = [org.hibernate.type.SetType(com.maxcom.mpm.model.MpmCnotificaciones.mpmCestadoses)]
    [DEBUG] 2014-09-05 17:26:35,638 ==> Static SQL for entity: com.maxcom.mpm.model.MpmCnotificaciones
    [DEBUG] 2014-09-05 17:26:35,638 ==>  Version select: select ID_NOTIFICACION from ADMIN_MPM.MPM_CNOTIFICACIONES where ID_NOTIFICACION =?
    [DEBUG] 2014-09-05 17:26:35,638 ==>  Snapshot select: select mpmcnotifi_.ID_NOTIFICACION, mpmcnotifi_.ID_TIPO_NOTIFICACION as ID2_3_, mpmcnotifi_.SUBJECT as SUBJECT3_, mpmcnotifi_.BODY as BODY3_, mpmcnotifi_.CREADO_POR as CREADO5_3_, mpmcnotifi_.FECHA_CREACION as FECHA6_3_, mpmcnotifi_.SISTEMA as SISTEMA3_, mpmcnotifi_.MODIFICADO_POR as MODIFICADO8_3_, mpmcnotifi_.FECHA_MODIFICACION as FECHA9_3_, mpmcnotifi_.ACTIVO as ACTIVO3_ from ADMIN_MPM.MPM_CNOTIFICACIONES mpmcnotifi_ where mpmcnotifi_.ID_NOTIFICACION=?
    [DEBUG] 2014-09-05 17:26:35,638 ==>  Insert 0: insert into ADMIN_MPM.MPM_CNOTIFICACIONES (ID_TIPO_NOTIFICACION, SUBJECT, BODY, CREADO_POR, FECHA_CREACION, SISTEMA, MODIFICADO_POR, FECHA_MODIFICACION, ACTIVO, ID_NOTIFICACION) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
    [DEBUG] 2014-09-05 17:26:35,638 ==>  Update 0: update ADMIN_MPM.MPM_CNOTIFICACIONES set ID_TIPO_NOTIFICACION=?, SUBJECT=?, BODY=?, CREADO_POR=?, FECHA_CREACION=?, SISTEMA=?, MODIFICADO_POR=?, FECHA_MODIFICACION=?, ACTIVO=? where ID_NOTIFICACION=?
    [DEBUG] 2014-09-05 17:26:35,638 ==>  Delete 0: delete from ADMIN_MPM.MPM_CNOTIFICACIONES where ID_NOTIFICACION=?
    [DEBUG] 2014-09-05 17:26:35,708 ==> Static SQL for collection: com.maxcom.mpm.model.MpmCgruposCobranza.mpmCtiposCuentases
    [DEBUG] 2014-09-05 17:26:35,708 ==>  Row insert: update ADMIN_MPM.MPM_CTIPOS_CUENTAS set ID_GRUPO_COBRANZA=? where ID_TIPO_CUENTA=?
    [DEBUG] 2014-09-05 17:26:35,708 ==>  Row delete: update ADMIN_MPM.MPM_CTIPOS_CUENTAS set ID_GRUPO_COBRANZA=null where ID_GRUPO_COBRANZA=? and ID_TIPO_CUENTA=?
    [DEBUG] 2014-09-05 17:26:35,708 ==>  One-shot delete: update ADMIN_MPM.MPM_CTIPOS_CUENTAS set ID_GRUPO_COBRANZA=null where ID_GRUPO_COBRANZA=?
    [DEBUG] 2014-09-05 17:26:35,708 ==> Static SQL for collection: com.maxcom.mpm.model.MpmCestados.mpmTcobranzaSapDetas
    [DEBUG] 2014-09-05 17:26:35,708 ==>  Row insert: update ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA set ID_ESTADO=? where ID_COBRANZADETA=?
    [DEBUG] 2014-09-05 17:26:35,708 ==>  Row delete: update ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA set ID_ESTADO=null where ID_ESTADO=? and ID_COBRANZADETA=?
    [DEBUG] 2014-09-05 17:26:35,708 ==>  One-shot delete: update ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA set ID_ESTADO=null where ID_ESTADO=?
    [DEBUG] 2014-09-05 17:26:35,708 ==> Static SQL for collection: com.maxcom.mpm.model.MpmCestados.mpmTprocesoses
    [DEBUG] 2014-09-05 17:26:35,708 ==>  Row insert: update ADMIN_MPM.MPM_TPROCESOS set ID_ESTADO=? where ID_PROCESO=?
    [DEBUG] 2014-09-05 17:26:35,708 ==>  Row delete: update ADMIN_MPM.MPM_TPROCESOS set ID_ESTADO=null where ID_ESTADO=? and ID_PROCESO=?
    [DEBUG] 2014-09-05 17:26:35,708 ==>  One-shot delete: update ADMIN_MPM.MPM_TPROCESOS set ID_ESTADO=null where ID_ESTADO=?
    [DEBUG] 2014-09-05 17:26:35,708 ==> Static SQL for collection: com.maxcom.mpm.model.MpmCestados.mpmTcobranzaSaps
    [DEBUG] 2014-09-05 17:26:35,708 ==>  Row insert: update ADMIN_MPM.MPM_TCOBRANZA_SAP set ID_ESTADO=? where ID_COBRANZA=?
    [DEBUG] 2014-09-05 17:26:35,708 ==>  Row delete: update ADMIN_MPM.MPM_TCOBRANZA_SAP set ID_ESTADO=null where ID_ESTADO=? and ID_COBRANZA=?
    [DEBUG] 2014-09-05 17:26:35,708 ==>  One-shot delete: update ADMIN_MPM.MPM_TCOBRANZA_SAP set ID_ESTADO=null where ID_ESTADO=?
    [DEBUG] 2014-09-05 17:26:35,708 ==> Static SQL for collection: com.maxcom.mpm.model.MpmCrespuestasCargos.mpmTcobranzaSapDetas
    [DEBUG] 2014-09-05 17:26:35,708 ==>  Row insert: update ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA set ID_RESPUESTA_CARGO=? where ID_COBRANZADETA=?
    [DEBUG] 2014-09-05 17:26:35,708 ==>  Row delete: update ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA set ID_RESPUESTA_CARGO=null where ID_RESPUESTA_CARGO=? and ID_COBRANZADETA=?
    [DEBUG] 2014-09-05 17:26:35,708 ==>  One-shot delete: update ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA set ID_RESPUESTA_CARGO=null where ID_RESPUESTA_CARGO=?
    [DEBUG] 2014-09-05 17:26:35,708 ==> Static SQL for collection: com.maxcom.mpm.model.MpmCnotificaciones.mpmCestadoses
    [DEBUG] 2014-09-05 17:26:35,708 ==>  Row insert: update ADMIN_MPM.MPM_CESTADOS set ID_NOTIFICACION=? where ID_ESTADO=?
    [DEBUG] 2014-09-05 17:26:35,708 ==>  Row delete: update ADMIN_MPM.MPM_CESTADOS set ID_NOTIFICACION=null where ID_NOTIFICACION=? and ID_ESTADO=?
    [DEBUG] 2014-09-05 17:26:35,708 ==>  One-shot delete: update ADMIN_MPM.MPM_CESTADOS set ID_NOTIFICACION=null where ID_NOTIFICACION=?
    [DEBUG] 2014-09-05 17:26:35,708 ==> Static SQL for collection: com.maxcom.mpm.model.MpmCmarcasTarjetas.mpmTcobranzaSapDetas
    [DEBUG] 2014-09-05 17:26:35,708 ==>  Row insert: update ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA set ID_MARCA_TARJETA=? where ID_COBRANZADETA=?
    [DEBUG] 2014-09-05 17:26:35,708 ==>  Row delete: update ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA set ID_MARCA_TARJETA=null where ID_MARCA_TARJETA=? and ID_COBRANZADETA=?
    [DEBUG] 2014-09-05 17:26:35,708 ==>  One-shot delete: update ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA set ID_MARCA_TARJETA=null where ID_MARCA_TARJETA=?
    [DEBUG] 2014-09-05 17:26:35,708 ==> Static SQL for collection: com.maxcom.mpm.model.MpmCestados.mpmTlotesCargoAutomaticos
    [DEBUG] 2014-09-05 17:26:35,708 ==>  Row insert: update ADMIN_MPM.MPM_TLOTES_CARGO_AUTOMATICO set ID_ESTADO=? where ID_LOTE=?
    [DEBUG] 2014-09-05 17:26:35,708 ==>  Row delete: update ADMIN_MPM.MPM_TLOTES_CARGO_AUTOMATICO set ID_ESTADO=null where ID_ESTADO=? and ID_LOTE=?
    [DEBUG] 2014-09-05 17:26:35,708 ==>  One-shot delete: update ADMIN_MPM.MPM_TLOTES_CARGO_AUTOMATICO set ID_ESTADO=null where ID_ESTADO=?
    [DEBUG] 2014-09-05 17:26:35,718 ==> Static SQL for collection: com.maxcom.mpm.model.MpmTprocesos.mpmTlotesCargoAutomaticos
    [DEBUG] 2014-09-05 17:26:35,718 ==>  Row insert: update ADMIN_MPM.MPM_TLOTES_CARGO_AUTOMATICO set ID_PROCESO=? where ID_LOTE=?
    [DEBUG] 2014-09-05 17:26:35,718 ==>  Row delete: update ADMIN_MPM.MPM_TLOTES_CARGO_AUTOMATICO set ID_PROCESO=null where ID_PROCESO=? and ID_LOTE=?
    [DEBUG] 2014-09-05 17:26:35,718 ==>  One-shot delete: update ADMIN_MPM.MPM_TLOTES_CARGO_AUTOMATICO set ID_PROCESO=null where ID_PROCESO=?
    [DEBUG] 2014-09-05 17:26:35,718 ==> Static SQL for collection: com.maxcom.mpm.model.MpmCtiposRespuestas.mpmCrespuestasCargoses
    [DEBUG] 2014-09-05 17:26:35,718 ==>  Row insert: update ADMIN_MPM.MPM_CRESPUESTAS_CARGOS set ID_TIPO_RESPUESTA=? where ID_RESPUESTA_CARGO=?
    [DEBUG] 2014-09-05 17:26:35,718 ==>  Row delete: update ADMIN_MPM.MPM_CRESPUESTAS_CARGOS set ID_TIPO_RESPUESTA=null where ID_TIPO_RESPUESTA=? and ID_RESPUESTA_CARGO=?
    [DEBUG] 2014-09-05 17:26:35,718 ==>  One-shot delete: update ADMIN_MPM.MPM_CRESPUESTAS_CARGOS set ID_TIPO_RESPUESTA=null where ID_TIPO_RESPUESTA=?
    [DEBUG] 2014-09-05 17:26:35,718 ==> Static SQL for collection: com.maxcom.mpm.model.MpmTlotesCargoAutomatico.mpmTcobranzaSapDetas
    [DEBUG] 2014-09-05 17:26:35,718 ==>  Row insert: update ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA set ID_LOTE=? where ID_COBRANZADETA=?
    [DEBUG] 2014-09-05 17:26:35,718 ==>  Row delete: update ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA set ID_LOTE=null where ID_LOTE=? and ID_COBRANZADETA=?
    [DEBUG] 2014-09-05 17:26:35,718 ==>  One-shot delete: update ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA set ID_LOTE=null where ID_LOTE=?
    [DEBUG] 2014-09-05 17:26:35,718 ==> Static SQL for collection: com.maxcom.mpm.model.MpmCgruposCobranza.mpmCmarcasTarjetases
    [DEBUG] 2014-09-05 17:26:35,718 ==>  Row insert: update ADMIN_MPM.MPM_CMARCAS_TARJETAS set ID_GRUPO_COBRANZA=? where ID_MARCA_TARJETA=?
    [DEBUG] 2014-09-05 17:26:35,718 ==>  Row delete: update ADMIN_MPM.MPM_CMARCAS_TARJETAS set ID_GRUPO_COBRANZA=null where ID_GRUPO_COBRANZA=? and ID_MARCA_TARJETA=?
    [DEBUG] 2014-09-05 17:26:35,718 ==>  One-shot delete: update ADMIN_MPM.MPM_CMARCAS_TARJETAS set ID_GRUPO_COBRANZA=null where ID_GRUPO_COBRANZA=?
    [DEBUG] 2014-09-05 17:26:35,718 ==> Static SQL for collection: com.maxcom.mpm.model.MpmCtiposCuentas.mpmTcobranzaSapDetas
    [DEBUG] 2014-09-05 17:26:35,718 ==>  Row insert: update ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA set ID_TIPO_CUENTA=? where ID_COBRANZADETA=?
    [DEBUG] 2014-09-05 17:26:35,718 ==>  Row delete: update ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA set ID_TIPO_CUENTA=null where ID_TIPO_CUENTA=? and ID_COBRANZADETA=?
    [DEBUG] 2014-09-05 17:26:35,718 ==>  One-shot delete: update ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA set ID_TIPO_CUENTA=null where ID_TIPO_CUENTA=?
    [DEBUG] 2014-09-05 17:26:35,718 ==> Static SQL for collection: com.maxcom.mpm.model.MpmCtiposNotificaciones.mpmCnotificacioneses
    [DEBUG] 2014-09-05 17:26:35,718 ==>  Row insert: update ADMIN_MPM.MPM_CNOTIFICACIONES set ID_TIPO_NOTIFICACION=? where ID_NOTIFICACION=?
    [DEBUG] 2014-09-05 17:26:35,718 ==>  Row delete: update ADMIN_MPM.MPM_CNOTIFICACIONES set ID_TIPO_NOTIFICACION=null where ID_TIPO_NOTIFICACION=? and ID_NOTIFICACION=?
    [DEBUG] 2014-09-05 17:26:35,718 ==>  One-shot delete: update ADMIN_MPM.MPM_CNOTIFICACIONES set ID_TIPO_NOTIFICACION=null where ID_TIPO_NOTIFICACION=?
    [DEBUG] 2014-09-05 17:26:35,718 ==> Static SQL for collection: com.maxcom.mpm.model.MpmTcobranzaSap.mpmTcobranzaSapDetas
    [DEBUG] 2014-09-05 17:26:35,718 ==>  Row insert: update ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA set ID_COBRANZA=? where ID_COBRANZADETA=?
    [DEBUG] 2014-09-05 17:26:35,718 ==>  Row delete: update ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA set ID_COBRANZA=null where ID_COBRANZA=? and ID_COBRANZADETA=?
    [DEBUG] 2014-09-05 17:26:35,718 ==>  One-shot delete: update ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA set ID_COBRANZA=null where ID_COBRANZA=?
    [DEBUG] 2014-09-05 17:26:35,918 ==> Static select for entity com.maxcom.mpm.model.MpmTprocesos [NONE]: select mpmtproces0_.ID_PROCESO as ID1_11_0_, mpmtproces0_.ID_ESTADO as ID2_11_0_, mpmtproces0_.TIPO_PROCESO as TIPO3_11_0_, mpmtproces0_.FECHA_INI_GEN as FECHA4_11_0_, mpmtproces0_.FECHA_CIERRE as FECHA5_11_0_, mpmtproces0_.CREADO_POR as CREADO6_11_0_, mpmtproces0_.FECHA_CREACION as FECHA7_11_0_, mpmtproces0_.SISTEMA as SISTEMA11_0_, mpmtproces0_.MODIFICADO_POR as MODIFICADO9_11_0_, mpmtproces0_.FECHA_MODIFICACION as FECHA10_11_0_, mpmtproces0_.FECHA_FIN_GEN as FECHA11_11_0_ from ADMIN_MPM.MPM_TPROCESOS mpmtproces0_ where mpmtproces0_.ID_PROCESO=?
    [DEBUG] 2014-09-05 17:26:36,148 ==> Static select for entity com.maxcom.mpm.model.MpmTprocesos [READ]: select mpmtproces0_.ID_PROCESO as ID1_11_0_, mpmtproces0_.ID_ESTADO as ID2_11_0_, mpmtproces0_.TIPO_PROCESO as TIPO3_11_0_, mpmtproces0_.FECHA_INI_GEN as FECHA4_11_0_, mpmtproces0_.FECHA_CIERRE as FECHA5_11_0_, mpmtproces0_.CREADO_POR as CREADO6_11_0_, mpmtproces0_.FECHA_CREACION as FECHA7_11_0_, mpmtproces0_.SISTEMA as SISTEMA11_0_, mpmtproces0_.MODIFICADO_POR as MODIFICADO9_11_0_, mpmtproces0_.FECHA_MODIFICACION as FECHA10_11_0_, mpmtproces0_.FECHA_FIN_GEN as FECHA11_11_0_ from ADMIN_MPM.MPM_TPROCESOS mpmtproces0_ where mpmtproces0_.ID_PROCESO=?
    [DEBUG] 2014-09-05 17:26:36,148 ==> Static select for entity com.maxcom.mpm.model.MpmTprocesos [UPGRADE]: select mpmtproces0_.ID_PROCESO as ID1_11_0_, mpmtproces0_.ID_ESTADO as ID2_11_0_, mpmtproces0_.TIPO_PROCESO as TIPO3_11_0_, mpmtproces0_.FECHA_INI_GEN as FECHA4_11_0_, mpmtproces0_.FECHA_CIERRE as FECHA5_11_0_, mpmtproces0_.CREADO_POR as CREADO6_11_0_, mpmtproces0_.FECHA_CREACION as FECHA7_11_0_, mpmtproces0_.SISTEMA as SISTEMA11_0_, mpmtproces0_.MODIFICADO_POR as MODIFICADO9_11_0_, mpmtproces0_.FECHA_MODIFICACION as FECHA10_11_0_, mpmtproces0_.FECHA_FIN_GEN as FECHA11_11_0_ from ADMIN_MPM.MPM_TPROCESOS mpmtproces0_ where mpmtproces0_.ID_PROCESO=? for update
    [DEBUG] 2014-09-05 17:26:36,148 ==> Static select for entity com.maxcom.mpm.model.MpmTprocesos [UPGRADE_NOWAIT]: select mpmtproces0_.ID_PROCESO as ID1_11_0_, mpmtproces0_.ID_ESTADO as ID2_11_0_, mpmtproces0_.TIPO_PROCESO as TIPO3_11_0_, mpmtproces0_.FECHA_INI_GEN as FECHA4_11_0_, mpmtproces0_.FECHA_CIERRE as FECHA5_11_0_, mpmtproces0_.CREADO_POR as CREADO6_11_0_, mpmtproces0_.FECHA_CREACION as FECHA7_11_0_, mpmtproces0_.SISTEMA as SISTEMA11_0_, mpmtproces0_.MODIFICADO_POR as MODIFICADO9_11_0_, mpmtproces0_.FECHA_MODIFICACION as FECHA10_11_0_, mpmtproces0_.FECHA_FIN_GEN as FECHA11_11_0_ from ADMIN_MPM.MPM_TPROCESOS mpmtproces0_ where mpmtproces0_.ID_PROCESO=? for update nowait
    [DEBUG] 2014-09-05 17:26:36,148 ==> Static select for entity com.maxcom.mpm.model.MpmTprocesos [FORCE]: select mpmtproces0_.ID_PROCESO as ID1_11_0_, mpmtproces0_.ID_ESTADO as ID2_11_0_, mpmtproces0_.TIPO_PROCESO as TIPO3_11_0_, mpmtproces0_.FECHA_INI_GEN as FECHA4_11_0_, mpmtproces0_.FECHA_CIERRE as FECHA5_11_0_, mpmtproces0_.CREADO_POR as CREADO6_11_0_, mpmtproces0_.FECHA_CREACION as FECHA7_11_0_, mpmtproces0_.SISTEMA as SISTEMA11_0_, mpmtproces0_.MODIFICADO_POR as MODIFICADO9_11_0_, mpmtproces0_.FECHA_MODIFICACION as FECHA10_11_0_, mpmtproces0_.FECHA_FIN_GEN as FECHA11_11_0_ from ADMIN_MPM.MPM_TPROCESOS mpmtproces0_ where mpmtproces0_.ID_PROCESO=? for update nowait
    [DEBUG] 2014-09-05 17:26:36,148 ==> Static select for entity com.maxcom.mpm.model.MpmTprocesos [PESSIMISTIC_READ]: select mpmtproces0_.ID_PROCESO as ID1_11_0_, mpmtproces0_.ID_ESTADO as ID2_11_0_, mpmtproces0_.TIPO_PROCESO as TIPO3_11_0_, mpmtproces0_.FECHA_INI_GEN as FECHA4_11_0_, mpmtproces0_.FECHA_CIERRE as FECHA5_11_0_, mpmtproces0_.CREADO_POR as CREADO6_11_0_, mpmtproces0_.FECHA_CREACION as FECHA7_11_0_, mpmtproces0_.SISTEMA as SISTEMA11_0_, mpmtproces0_.MODIFICADO_POR as MODIFICADO9_11_0_, mpmtproces0_.FECHA_MODIFICACION as FECHA10_11_0_, mpmtproces0_.FECHA_FIN_GEN as FECHA11_11_0_ from ADMIN_MPM.MPM_TPROCESOS mpmtproces0_ where mpmtproces0_.ID_PROCESO=? for update
